thank you  filpkart,0
very nice mobile and camera its awesome  good look,1
This product is very bad,-1
its good mobile for daily useoverall good mobile,1
good choiceat tight budget,0
Phone volume is very slow Not a good phone,-1
Poor quality,-1
very gud product,0
disappointed this phone,-1
camera is best part of this mobile Battery lasts only for 1 days on average usespeaker grill is only one side sounds like mono sound,0
Awsome phone at an unbelievable priceValue for money,0
paisa wasoool mobile superb battery backup with Ultimate camera clarity and light weight mobile thank you oppo,1
Better best,1
For the first instance the phone is quiet good,0
Poor return policy,-1
Came with a broken microphone,-1
nice opportunity f9,1
Awesome phone with mindblowing camera,1
Simple And Nice,0
Its not good,-1
Thanks to Flipkartgot this phone under 12Kn believe me in this price phone is perfect Except software updates,1
A1 mobile,0
little bit battery problem,0
The one thing that was missing from the smartphones for the last two years ie Dedicated memory card slot has been brought to you back by Honor 8x again I dont need to need mention the other fetaures here 6 GB RAM 128 GB internal combo along with a extra slot for a memory card and Kirin 710 processor is a beast Be aware RedMI,0
Worst delivery,-1
Worst mobile Speaker problem,-1
Very good mobile fhon,1
Display,0
thankz flipkart for giving me at 11691 at salethank u so much,0
I am facing screen flickering at low brightness and there is screen bleeding in my device  I have checked other redmi note 7 pro but they dont have this issue  and flipkart refuse to replace my products  invested 14k for a defective product,0
supbb standard,0
Very bad product Mobile very heating in charging time Any time mobile hanging Weast money,-1
Mic is not working properly nobody hear my voice on call the earphone quality is very bad and flipkart return policy is very very bad,-1
Apart from Screen bleeding issue  bottom of screen rest all looks ok  Seems to bigger screen F1s version Value for Money what I paid,0
display is not sensible  effective little bit mood of,0
awsm phone value for money,0
Awesome mobile,1
Good one,1
fast delivery and best mobile oppo f9,1
compare to realme 2 oppo f9 is very high in cost,0
this phone is glorious,0
Very worst phone I ever seen before The phone will auto reboot or find system closed unexpectedlythe 48 mp camera will not work in my phone If I changed 48mp and take photo it will processing for save but not save the photo in my gallery Very very worst if I go to face book or gmail in my phone its shows find device closed unexpectedly,-1
 phone Awosom,0
amazingopportunity f9 value for money tq u Flipkart but     chargring Small  light not their ,0
very good phone I am very satisfy,1
Worst phone evermade Low mic our voice not hearing to our caller We have to shout while talking,-1
phone looks like buetty princess,0
thanks Flipkart and the delivery boy to keep the exact words and timing for delivery,0
face unlock very slow,-1
Very poor resale value,-1
super machi,1
wonderful camera and value for money,1
best mobile in this rangethnx flipkart,1
very bad camera quality never expected such a bad camera from brand like oppo,-1
Not a good phone Hanging problem,-1
Battrey back up little less,0
When I was setting up the phone it was working slow,0
Very gud ph nd very gud offer i want same offer again,0
With in 3 month touch pad failed Very worst product,-1
Very bad performance Hang problems ,-1
Nice productBest offering,1
worse display,-1
I am using This device from last 10 days only,0
Good product,1
phone is not good ,-1
On time delivery Phones look was nice and easy to hold Built in with good features and shortcut bar is available on side part of the screen Camera during night capturing little disappointed me but you can used full flesh Front camera is also good but till evening 3 star to front camera considering the performance during day and night Overall good one to buy,0
Worst phone i ever used in my lyf Lots of hanging problemat every call,-1
nice bcz money back guarante,0
very bad service redmi,-1
Great product,1
battery,0
oppo f9 best cameranatural photo click,1
Thank you XiaomiAwesome Device ,0
Above Average,0
better but not best,0
good one,1
worst product one could ever buy from flipkart,-1
I am very disappointed to buy this mobile Mobile are hang always Its camera and sound is not good Mobile heating problem I hate this handset Please dont buy it This modle is not good,-1
my main product smile is missing sailor in my request in rejected,0
Oppo f9 is a worst product I have changed one but the problem is same with the new one,0
Awesome for gaming,1
internet very slow,-1
Bad experience,-1
Firstly the phone looks damn good Overall good product Camera is excellent Battery backup is decent Display is also excellentEven though display is 63 inch it feels comfortable to hold and feels premium in hand Only concern is about build quality Build quality could have been better  Back panel is not made of glass It is made of glass look like plastic Back panel gets scratchs easily Mobile body frame is not made of metal,1
not a good one,-1
its worth fr money,0
Amazing product The camera is outstanding,1
This mobile is awsmmm in this price rangethak u ASUS,0
os performance very bad its totally irritating I never expect this performance on Oreo with octa core processor,-1
very nice and good looking phone,1
Just rocking,0
Worst phone Worser than the worst,-1
Flipkart online shop very bad and houst,-1
Superb phn,1
At the base price point the phone is good,0
camera is not good,-1
very good performance in this price,1
Solves the purpose of a complete phoneA little stronger battery and a lighter weight would have made this phone perfect,0
Bad prodact,-1
Very poor quality,-1
phone got heate when charging up 38c hanging at open galary,0
not much satisfied with th product bought few applications gets closed itself product is not as per expectationscamera is super good,0
good nt bad,0
This bad,-1
look is amazing,1
The worst product ever Its just been 14 days n its display and touch is screwed,-1
Really poor camera please dont buy it guys,-1
Its getting struck worst mobile,-1
battery is not good  while charging phone is heated camera is nice,0
I blamed camera is not well i expected,0
Everything is good except bad notification management Should give notification icons on status bar Please update color os to show notification on status bar,0
Very very bad mobile  all of lesen to me it porfemition not good pls use not me,-1
GOOD,1
Nice product Go for it Thanks flipkart,1
Have been using for ten days now Battery is good and camera is awesome It becomes little slow sometimes,0
this phone is perfect,1
amazing camera and features Stylish look and nice build quality go for it without any doubt,1
Oppo for camerabut now its not true  battery backup is not good but not bad performance is ok dont buy it if u want mobile for camera,0
Service not good vary bad product,-1
Worst shopping experience Received a phone with scraches on it and even the accessories were used ones,-1
Its not a good phone,-1
nice mobile with good delivery service of flipkart,1
one more,1
Nice Phone,1
No Words To Say,0
Phone display ,0
super quality,1
mindblowing smartphone of oppo series i perchase it at only 9999 go for it,0
nice product and value of worth,1
Very poor voice clearity n signal strength,-1
Very bad this Lenovo mobile,-1
Exellent,0
best phn under this price,1
very Nice,1
very poor service,-1
Awesome mobile  Battery power should increase other wise value of price Camera is  to good front as well as back  happy with other performance,1
very nice phone in budget,1
supetb purchase   delivery was lil bit   late  else everything is good,0
Awesome camera phone,1
Gud phone,0
Receiver can not hear voice  Bad choice,-1
I like very much,0
battery backup is not good,-1
Ok,1
good fone,1
mic quality very bad,-1
Its a bad product,-1
Very best phone all features is very good full display,1
Xlent mobile,0
obile Vere level,0
OK,1
oppo f9 super mobile phone  thanks,0
very bad,-1
Very worst not 4g its works like 2g only,-1
Speaker is worst,-1
Its very bad I want to return it,-1
awsm Ph,0
awsum phonei like it,0
Phone is very nicepurple color is just aswm,0
simply verry good phone only with 4000 exchange value,0
super mobile and fast delivery ,0
All over is good but battery quality is bad,0
not as like aspect,0
looking good,1
Best mobile phone rs 12990for me,1
Waste money,0
not reach my aceptations camera qulity very poor some times phone charging time it would heat up,-1
Good features but cost too heavy,0
Its a waste of money I was lossed over 4k waste of money better go through another mobile like honor 8x it gives 15k with extra and better facilities,0
As compare to quality  with honorxiaomi  lenovo is worst quality,-1
not baddd,0
disappointed bad camera and bad display,-1
Not satisfied with the product Pathetic service centre,-1
Super but bettery is not good,0
Screen is not working worst phone,-1
its a amazing products just love it,1
Display is not as expected,0
Camera is very Bad  PLZ Dont Buy it,-1
thanks flipkart to provide fast delivery  of my chosen product opposite F9And also thanks aman Kumar shukla for compromise with me at the time of delivery,0
so much,0
Only 11690 rupees,0
4g volte is doesnt supporting it,0
Value for money If u buy through exchanging old smartphone,0
fantastic literally,1
fingerprint does not work,0
front facing camera is very poor ,-1
Very poor product,-1
super very good,1
superb mobile at this cost only thing is the delivery is not up to the level since it reached me after the expected date  there is no updates regarding tracking,0
nice oppo,1
Wery nice,1
Osm,0
ghtiya  darti phone,0
facing problem with better than consumption Ian unable to use my mobile for the whole day with 100 charging by evening my charging is low to 10,0
nice deal it was phones battery backup is quite good 1214 hrs on moderate use camera is however doesnt seems like equal to claimed capacity  Happy with this product,1
The product is so good ,1
product is nicebut experience with flipkart is too bad,-1
not value for money long but not wide display,0
Only problem is with Video Recording The picture gets blurred every now and then during video recording I think there is some serious fault with the feature of video recording,0
Worst product wastage of money Mic problem,-1
internet speed is very slow,-1
price vise high,0
very poor quality plz dont perches mobil,-1
Very poor quality Dont try to buy this,-1
Oppo F9 very good mobile is at low price,1
Rear Camera is not good,-1
best of the features and awesome phone,1
The phone is really poor U dont know when it will hang when the touch stop working pathetic buy ever,-1
Amezing oppo product,0
poor material used mobile,-1
thanks oppo,0
Avg phone,0
Excellent,1
aswm phon,0
Phone is not good,-1
Awful phone,-1
Worst quality product From first day,-1
Perfect onnum parayanilla supper phon,1
Too Bad,-1
wrost mobile  specially Display Briteness  ,1
just amazing,1
very very,0
Worst experience ever Get into the service centre for 2 months from 15 days after purchase,-1
AWSM MOBILE PHONE,0
front camera and back camera is blur,0
Very bad experiences,-1
Really appreciate it,0
phone is very smart  price is very reasonable for exchange offer 13k and delivery was very quick  thanks for ur services ,0
worth for money best mobile  in this price range  display,1
its been 5 days good but quit fast and,1
Worst ever product I purchased,-1
nice phone Fast delivery,1
Awesome,1
Amazing,1
nice mob good display Battery backup was great,1
simply super mobile,1
Ultimate camera clarity Very good battery back up Very attractive design Everything is ultimate But battery charging taking min 25hrs for 0 to 100 Generally nobody dont have this much patient to wzit,0
Mind blowing OMG I cant xplane,0
Every thing is ok in this phn but battery performace is worst dnt buy,0
We are looking,0
Superb phone,1
Awsm productI m fully satisfiedthnx asus,0
got this 13k only,0
very marvellous,0
Very poor battery,-1
Nyc,0
battery very bad,-1
dont Buy this phone worst phone for ever  I am not received Phone charger With phone,-1
phone  looking good  bad camera,0
Very poor,-1
awesome speech less,1
good quality product,1
Bad mob pls dont buy frndz,-1
Best value for money product for me,1
Mobile phone speaker not cleared and mobile ring automatically off Mobile is not good,-1
thanks flipkart,0
48MP camera quality is not good and its look like a 16MP camera and when u click with 48MP camera then phn hangs a lot,-1
Worse phone ever,-1
nice,1
This product is not good litle dropes of water can damage your phone So dont buy this product,-1
Fabulous delivery from Flipkart,1
performance of phone is very poor,-1
Exilent products but battery is average,0
Prosser is very slow,-1
nothing is good can clarity is not good getting over heat plz dont go for this,0
Bad mobile,-1
Worst camera quality,-1
No More Words  Its Super,0
Game changing phone,-1
poor product,-1
i like oppo mobile Compny and thanku flipkart,0
The phone got hanged within 2weeks and not working properly after giving in the service centre also Touch is not working properly and gets struck every time Worst experience,-1
its amezing,0
Mind blowing phone,0
best ever performance,1
Camera quality is very poor and also their is no refund policy in flipkart So i am stuck with it,-1
Very poor quality  Battery heavy heat  And mobile shutdown with in 1hr Worst mobile is lenovo Dont purchase ,-1
this is my first oppo phone otherwise i am a fan of honor this time i want  to change my tasteso if you are looking for a good cameravibrant displaygood battery and blazing fast performance along with drop notch display then this mobile is for ugot it in 8000 due to exchange offersthanks flipkart and oppo,0
Nice mobile budget phone,1
Worst product Worst service,-1
Battery very bad,-1
Perfect,1
Very poor about ordrr,-1
Excellent phone,1
worst phone,-1
overally best phone to buy in exchange matter,1
gd,0
I bought it at 4999,0
After 3 days of usage,0
photo quality I unable to compare with dslr ,-1
nice mobile oppo f9,1
Not good phone Network strength is low Speaker quality is bad Company is not resolving problem Bad phone Advice not to buy this phone Unsatisfied with phone and company reply,-1
aweaome mobile and their features bestespeacially camera,0
This mobile is very bad  Because its proximity sensor is bad,-1
It is the worst mobile Total waste of money Within 3 months of purchase I am frustrated with the features like display,-1
Hanging problem Software error Multi account performance very bad,-1
Problem in speaker  not working properly,0
Dont buy this mobile performance is very worst its keep hanging,-1
but expensive,-1
Nice phone ,1
Stellar Purple looking quality is super from the back side of the phone Phone performance is not bad  One bad,0
Awesome phone and good picture quality,1
Best phone,1
 Camera quality is Good,1
awesome look,1
please provide back cover not avilable in market,0
Dear flipkart I dont expect this from you your seller shipped this product in a cover my previous all products send you in a safe packaging box but now what happens to you you know this is a phone so need more safe covering but you dont provide that I totally disappointed to that phone is good and theirs performance is best so dont do that type of packing again,0
Worst mobile I received from Flipcart dont buy online go to locally purchase,-1
camera is not good rest all value for money,-1
Speed of phone RAM is not performing well Its very slow to search phone memory and searching name in WhatsApp is even very slow Performance is not as stated,-1
Worst phone Dont buy it,-1
Awesome phone in this range,1
shock,0
I have been using this Mobile since October 1918 Realy it is very nice mobile phone,1
Video quality is poor,-1
worst experience i have faced,-1
This product has lot of issuesLike proximity sensor not good at all,-1
aswm,0
camera  not good,-1
over all good u feel some issues in camera but u should know proper setting of camera Main issue is front camera bekar hai photos are over artificial,0
Very slow and sluggish behaviour,-1
unbelievable price range i bought this phone,0
Bad services Lenovo service center my phone 15 days after hanging problem charger not spot,-1
Thank you Flipcart,0
camera is not working properly fix these issue,0
Everything else is value for money in this mobile phone instead of one thing that is heat during game playing,-1
ues,0
sober mobile enjoying photography,0
The earpiece is pathetic,-1
Camera Quality is very poor,-1
all rounder phone  all good  good buy,1
no problem aftr one month use,0
Awesome phone by oppo all aspects grt no cons found almost 1 month after purchase awesome flipkart 3 cheers for u no vooc still charges very fast n at 2 day bat life,1
I purchased oppo f9 in offer Very good product,1
Worst phone it will hang lots of time,-1
thank flipkart,0
Touch problem n battery pickup is not good n over heating phone,-1
Superb lovely and excellent phone,1
its just wow product and value for money,0
Battery takes time to charge ,0
very nice,1
Mi note 7 pro isto much better than it,1
Pathetic performance,-1
its a good product by honorits look is finominal,1
Its a worst mobile I ever buyer before,-1
The worst product ever After purchasing it in some days only overheating issue occurs and when we call someone then i can hear the anothers person voice but the person cant hear my voice Even if it is 4G then also the speed is running like 1G I inserted jio sim in it and it speed is running in 10 450 bytes per second Please believe me And dont purchase this product as a advicer and a friend i am telling this to all people of india,-1
sound quality is very poor,0
ASWM PRODUCT,0
great,1
good and very nice,1
osm phones maza aa gya,0
One sim automatically disappear this is worst problem in my redmi note 7 pro and one time after 45 shot camera gallery or camera crash,-1
Decent product for this price,0
wonderful phone but money little bit high other wise all are super camera extraordinary battery 95 out of 100 display 100 out of 100 performance 100 out of 98 go for it ,0
My mobile phone is speaker in sayes very slow,-1
Selfie camera is fine for low light selfies Everything is fine,0
Excellent mobile with wonderful featuresCamera is awsome with lots of details but night mode is quite dissapointingProcessor is super fast with excellent ability of multitasking and battery backup is extremely good upto 2 days of backup with moderate usage Display and overall presentation of mobile is really goodThanks to flipkart for fast delivery during Big billion period and i got a great exchange value for my old oppo mobile by paying only 12240 rupees What a deal,1
not happy ,-1
worst mike function i think its not working,-1
Nicd,0
Nice,1
amazing  brilliant camera,1
nice product but camera clarity is poor,0
very good phone and best quality camera and display,1
Value for money great phone great deal,1
Stellar performance ,0
ultimate and super,0
very bad quality i will not buy now from here,-1
Gud job,0
Bad performance is oppo F9,-1
display of this product is not satisfied,0
Gud,0
Dont buy this phone speaker problem and one time go to service center his response very bad experience,-1
I got this 13000,0
Worst Phone,-1
Poor speaker and mike quality,-1
Mobile is awazing battery back up  is good but not excellent  purple colour  is awesome  if you buy than wait for exchange offer not buy in 19000,0
Great phonesuper camera and displaywater drop notch is awesomeat big billion day I exchanged a phone and got this oppo f9 at only 10990its awesomeThank u flipkart,0
It is early to provide comments regarding performance,0
voltee is not working worst pH ever i bought because of this voltee dont bye any product of asus it is totally worst company they says there pH support voltee but in real that is totally fake,-1
bad lick,-1
VALUE FOR MONEY,0
Face Unlock doesnt works proper sometimes Should be Having Stock Andriod Version Should have dual Volte,0
If you want a secondary phone this can be it Its really slow so dont plan this as a primary phone,0
very bad mobile,-1
opp f9 very gd mobile now but to show photo take the time and photo moving problem also,0
camera is very good,1
Better then vivo,1
nice phone at this price range only volume is little low need to improve by update,0
Bad camera bad video recording not much battery backup,-1
Sank at has good boy,1
camera not good,-1
Glass is broken in just 1 st Time when its dropped ,-1
oppo f9 mobile is osom fast my oppo mobile oppo a57,0
Battery is medium  camera is good      Good for gaming,1
network is changing to 3g even there is 4g signal,0
Very Bad    too Much Hang,-1
Camera clarity was not good,-1
Hangs alot Unable to hear voice on incoming calls Poor camera,-1
after 20 days display gone given for replacement,0
Thanks to flipkart,0
exchange offer is unbeliveable thanks flipkart,0
Quite satisfied with Handset,1
Everything is OK better performance,1
Waste phone This device has mic complaint Worst phone,-1
No1 cell phone,0
Good phone with  full accessories very happy with,1
super good,1
Very good mobile,1
excellent phone camera awesome,1
this phones processr is slow not for good speed,0
superbbbb,0
Some problem in starting but it has been solved by update Hence no problem,0
Osam,0
camera is perfect but flashlight is sooo weak portrait mode is good enough battery average screen quality is superb better viewing experience looks premium face and fingerprint unlock is so fast and accuratepugb and other high graphics games runs so smooth in high quality graphics no lags at all smooth performance display is best for gaming  dont go for it as the price is quiet high go for realme 2 pro,0
This praduct not good dont by friends  Out going voice call prablm,-1
Not worth 16990,0
Great Product,1
Worst handset for ever purchased in flipkart,-1
This mobile has a terrible issues with the mic,-1
good but not amazing,0
Worst phone I have ever used Dont buy this product,-1
ALL IN ONE,0
touch is not working properly,0
Battery power is very poor,-1
Pathetic  the mobile kept rebooting and I have been running pillar to post just to get it refurbished  PLEASE do NOT buy this product,-1
best phone in 18k,1
rear camera hang issue within 1month after purchasing,0
Worst experience,-1
Phone should very bad not working not  Sensor also not working well and when file should attached the phone says unable to complete due to low memory previous operation  Very bad phone doesnt buy this phone,-1
15k range good mobile in f9 nice look and using very better performance  mobile,1
good deal  nice product,1
bad phone west phone mi west gutle phone,-1
superbi like this phone,0
Not a good phone Heats up badly,-1
Tired of Adds ,-1
Nice product  Prfect Camera,1
overall nice mobile,0
it is badly heating dont buy this product and device frezzes very badly,-1
Cemera is bad   slow voice,-1
Dont buy Lenovo phone Its company device centre bad,-1
We love Flipkart and I love OPPO F9,1
worth for money,0
The phone which worth the price,0
Heating problem in this device and camera quality is no best in this price,-1
nyc,0
Battery not satisfied,0
performance was very well and this has a worth look at this,0
camera problem and network problemit is very pathetic overall,-1
my f9mobile is heat,0
BEST BUY RS 11691,1
Poor,-1
Excellent features and very happy that I have bought this F9 Using it to the core,1
This is one of the worst phone ever seen  plz dont buy ,-1
Dont buy worst phone bad camera ,-1
Excillent performance,0
All is well,0
Heat is too much,0
Charger was not there inside the box I need a charger please provide me,0
Not happy,-1
good seller and best wow,1
Never buy no care centre and worst services ,-1
V poor earphone,-1
Mobile is good but I m facing problem in exchange,1
very bad product flipkart very bad phone is screen damage flipkart not response,-1
Pathetic microphone issue,-1
Badly affected on heating issue ,-1
Worst phone i have ever seen,-1
Thanks flipkart for fast deliveryNice phn ,0
Phone is very bad not good,-1
Camera quality not goodAnd network signal strength also poor,-1
product is too worst,-1
I purchased K6 power Its to bad mobile phone Accessories are to bad With in 3 months charger had dad,-1
thank you flipkart,0
Gud one,0
Not  best,-1
This is great mobile,1
Big discount thank you Flipkart,0
Excellent Mobile,1
only lack of voock charging else it will beat f9pro,0
Not impressed as i thougt it to be except in batterys performance,-1
i bought this phone in the month of april issue with speaker and mic of the phone no outgoing voice during call phone heats up with 3 minutes of continuous usage of camera not a great buy,-1
Camera is not good missing original quality photos,0
swipe left delete notification feature not yet released to this mobile realme 1 got this why they didnt release that feature to this mobile,0
Nice phn,1
great mobile,1
awsome phonebest ever product from oppo,0
Worst phone by Lenovo Facing problem from the day I received it The 4G network does not work and they cal it 4G phone Customer service in pathetic worst I ever seen They will just keep submitting the phone and no conclusion moreover top of that there customer care is non responsive and do not provide details and answer of solution Do not waste your money buying a phone from Lenovo,-1
overall Average Performance,0
I have using this phone from last 3 days,0
One of the worst phone I have ever usedA lot of issues regarding speakerCant hear a wordVery low network on any service provider,-1
Average mobile,0
exclent prodact,0
the worst,-1
awsm phone fast delivery,0
display not ips,0
not better not a battery back up,0
the phone is very thick,-1
better product,1
MIC quality is very bad,-1
simply superb mobile but I am reducing one star for flipkarts exchange policy delivery boy refused my old mobile with stupid reason even though my old mobile is in good condition,0
oppo f9 perfect with awesome camera even in low light condition for camera very good choice   battery for moderate use easily can manage 1day              Display also full HD but in sunlight condition phone display will little dull no notification light and earphones quality was OK but not clear side it just OK not so good I didnt try for games,1
mind blowing,0
good ph,1
some drawbacks of this set are 1you cant set whatsapp dp directly from gallery 2 there is no any indication light which can indicate that your phone is on charging OR you have a missed call 3D gallery doesnt fetch pictures automatically which are stored in phone memory,0
Too early to give a performance review on phone  Quick delivery by Flipkart But the delivery boy was very reluctant to exchange the old phone Unnecessarily was trying to tampering the old phone ,0
It is a very good  smartphone,1
nice  products  but  my   not exesenge flipcart  not happy  but dilevry not home picup  to curriyer  office,0
wonderful headset,1
Voice quality very poor,-1
Awosome food,0
Bad phone phone hang hove or heatting bi hove,-1
Very nice phone,1
not good phone,-1
Worst of worse,-1
Amazing Phone,1
please guyz dont buy this phoneIts a waste of moneyCamera is okPerformance is worst its too slowYou canbuy mi for the same price which is muchbetterHeadphone and loudpseaker volume is too low whichmakes it uselessI receive the phone in which the internet dosentwork in one sim slotRaised a returnrequest but the return policy of flipkart is pathetic and even theseevicePlease i suggest not to buy cellphones from flipkart as they dont accept returnThe 10 day return policy is baseless an,-1
Front Camera very Slow,-1
camera is not upto the mark battery worst got cheated by reviews written by others who bought its not genuine review money waste,-1
when call to some one other peoples are not able to hear our voice clearlry very bad product,-1
FANTASTIC,1
very good mobile,1
All things are goodprice should be less,0
good worth for money,1
Great camera and great display quality,1
this phone is Beauty and the Beast,0
Mobile is good but some time getting very slow,0
osm product i loved ut,1
Very bad mobile  after one year speaker not workingflipkart delivered at correct time,-1
it good phone,1
for my Jaaansuprb mobile,0
its osum,0
quality of body material is very poor,-1
Speaker is dumb Very much disappointed with the mobile,-1
excellent working  good product,1
product is very nice except the speakerearpiece for call I m getting buzzing sound from the speaker on every calls and everytime I complained it and the technician told me that its a bug in each device Can anyone having the same issue Please reply guys,0
very bad product heating problem sometimes phone slow down,-1
mind blowing phone thanks to oppo thanks to flipkart,0
Not a good product After 2 months phone had software issue,-1
Worst phone never buy,-1
Not good camera get hang,-1
But quality is where not good,-1
super phone,1
Phone is haing problem not good,-1
This product is very bad  heating problem or hanging and,-1
The worst mobile i ever seen,-1
I have use it till October its work properlygood phone but problems is flipkart exchange offere if you give them a new phone for exchange they will find a problem and dont receive your old phone i also requested to flipkart please you stop your exchange policy,0
Nice swevice,1
Pathetic phone,-1
awsom super working worth of money,0
I am satisfied with phone but not with Flipkart service regarding this phone worse service I had ever till now I had purchased this mobile with a buy back guarantee but Waste if i go for a exchange they dont even show this model under exchange I want to buy oppo f11 phone we purchase the phone with buy back guarantee only to upgrade the phone with out any risk but here we have to face the risk pls dont buy the mobile under buy back guarantee as it is completely fake they wont give any BBG,0
worst mobile am going to return it,-1
absolutely worthy product,1
Very Bad company and mobile also,-1
battery backup is poor,-1
beast at 13k,0
touch screen problem thats known as ghost touch often and randomly lenovo disapponted me worst buy,-1
Camera is not good performance,-1
Flipkart cancel my order without any notification,0
by default damaged piece camecamera replaced in 6 months after software update volte problem happened and heating problem observed every time during the call worst mobile of lenovo products,-1
I must like new cell,0
value for money product But delivered by deliverycom thats a terrible experience,-1
Important set thanks flipcart,0
Worst phone ever,-1
The game changer I want one for my brother,-1
Jio net problemAirtel working,0
Not a good phone quwallty bed display size small I con small bad product money weast,-1
Battery is poor,-1
best phon,1
it always hangs and fingerprint sensor is worst,-1
mobile get heated while charging and while using alsovery poor product,-1
almost everything is good in this budget,1
Good one but battery backup is not good but its ok,0
Only Quantity product no feel no features worst camera,-1
Hanging problem In screen buttons are inconvenient to used weak performance,-1
Decent product,0
quality product from oppo,0
Its a Ok product and not a good one for the price Not worth for money,0
got for 13k in sale worth every penny headphones provide crystal clear soundslow on bass fullview display is awesome,0
Very bad mic,-1
nic phone,0
I got this product delivered late but the performance of the mobile is very decent and excellent for day to day usage,0
Awsm onebut not led blinker,0
The worst mobile i ever hadPlease dont waste your money on this mobile,-1
I bought this mobile few days back and within 15days my proximity sensor stopped to work  and I am facing a worst problem whenever I am on call  within 15 day,-1
truly worth,0
Very difficult to talk Its aux not working in a all angles,-1
Dont purchase this phone very bad phone poor performance no system features we want to install some third party applications instead of system apps like gallary,-1
I bought mobile last week Mic is not working properly Irritating during call Heating problem System is slow I felt horrible,-1
value for money bought it in exchange ,0
fansatic mobileloved,0
Loved this phone but only one thing I m missing here is the fast charging,0
super  mobile,1
proximity sensor is not working,0
phone of the year,0
bad product,-1
camera not good about 48 mp just a no,-1
Product is God but coriear is very bad  Very God product is this use in 3 month the camara is bad and dots and line in pictures,-1
over all gud fon but battery back up is not gud,0
nise,0
Great picture,1
looking  and performance Wise very good phone,1
camera was excellent and battery pickup was super i am very Happy,1
nice  pic,1
Value for money M happy Delivered in right time ,1
Too bad and too lag,-1
Last 24 hour am using oppo F9,0
Bad phone Hangs Flipkart doesnt replace Problem continues They did send support and the problem is still onn,-1
My Voice is not Audible to the listeners tried with Bluetooth head phones but no use very bad piece  Lenovo should take it back and give me back my money ill go for another phone worst experience and will be posting this on social media as well to bring awareness,-1
I got it for 12000 and ok for that price u want to take this take the purple color looking nice,1
Its ok,1
amazing phone,1
Does the Job,0
gd mble height is k brdth is not ok nd gd mbile,0
its Indias camera Beast whooping,0
Good,1
perfect mobile,1
Very worst product It fell down once When we try to repair that entire motherboard didnt work well,-1
Got at 12k Owsome phone at this price,0
Oppo always best and F9 and F series always best You can trust,1
Sound quality is not good,0
So nice,1
niceee phone,0
not good quality mobile,-1
camera poor quality,-1
Good Mobile,1
Using last  three and half months till date no negative issue observed,0
Battery performance is not good,-1
bad experience,-1
good phone but performance are not satisfied,0
Worst phobe ever Heats way too fast,-1
All super but battery 1 day lite use,1
Ear phones not given,0
camera not good otherwise phone is good battery back up is osm,0
nice awesome phonereally look,1
camera nd battry is not good otherwise best one,0
The face unlock doesnt work all the time,0
oppo f3 plus is far better than f9 pro and its display brightness is very poor,0
Battery drains very quick otherwise best phone but overrated,1
best  camera phone ever,1
Not a good product,-1
Rear camera not good at night visionBattery backup fantasticperformance is goodoverall worth for money,0
super mobile nice looking good camera battery backup is good nice porfermenc,1
I m happy,1
Phone,0
Superb phone for extraordinary  features  and brilliant  ,1
worst phone made by oppo,-1
avarage phone,0
Battery is not good at all,-1
gestures are not working properly and heating issue is facing,0
Phone not working after 2 week Also hang the phone while take photos and phone need to restart after phone hang Bad Dont buy this,-1
delivery is late,0
worst Mobile,-1
Not a good phone ,-1
no headphone provided,0
Fornt camera quality is vera bad Poor,-1
Nic product,0
Very Nice Job Thanks Flipkart,1
very poor design,-1
very bad product,-1
Worst piece,-1
horrible phone very bad in the rains few drops around it and it stops charging and turns into a paper weight repent my decision big time need a replacementrefund please,-1
Not satisfied,0
got the phone for just 11k with exchange awesome phone at a great price point thank you flipkart for this great phone,1
thanks u for quick delivery,0
good phone everything as expected,0
very good quality camera and display worth buying it in festival season with 4000 extra discount and exchange of old f1s,0
worth phone,0
Product is not good,-1
Super phone in best price camera quality is also very nice,1
false company flip cart,-1
Totaly bad piece,-1
Worst mic problem Noone could hear me on phone Software issue not resolved till date Have done factory reset 3 times so far,-1
awesome Mobile,1
Slightly disappointed with performance of the product,-1
very bad performance file manager copy speed is very slow,-1
camera stability is not good ,-1
battery back up was very bad as soon as battery charging downing,-1
Battery weak,-1
Not happy with cameras and battery backup,-1
battery backup very bad,-1
best mobile,1
Gud mobile,0
Nice very nice,1
Good performance ,1
average good,0
The phone has some serious issues with micro phone Please do not buy this Phone,-1
phone hanging issue heat issue touch issue camera issue everything is there very worst mobile replacement policys is 100 cheating i show the video for hanging dont accept waste of my 14000 money,-1
superb handset both front and back camera quality is awesome,1
very nice phone in its class and range,1
Bad luck,-1
Awsm,0
I have never saw like this phone it style is the camera is    and display is  and for playing game  this the best phone which for camera and gaming ,0
super mobile oppo,1
LenovaK6 power not good Dont buy it Mic and speaker problem Authorised service centre also not good to solve this issue Avoid buying this,-1
Osm phone Delivery is fast thanks flipkart,0
poor aftersales services and i also got some problem with device and that is earpiece is not working prpblem it has some disturbances i m extremely disappointed,-1
It has a horrible performance in camera,-1
its soo goodthank you flipkart,0
Battery back up problem,0
Very bad phone so pls dont purches this phone,-1
Asus Zenfone Lite L1 Android v80 Oreo mobile features a 545 1384 cm display Screen resolution is 720 x 1440 pixels The device is powered by Octa core,0
Camera is very bad ,-1
Worst phone i ever hadlags a lot proximity sensor is not working properlyduring a call,-1
Worst phone Only wastage of money,-1
good prodect for money,1
